V1,V2,da
Mt,140222,4
Mt,140223,6
Mt,140225,4
Mt,140226,4
Mt,140227,1
Mt,140228,2
Mt,140229,2
Mt,140230,2
Mt,140231,5
Mt,140232,1
Mt,140233,2
Mt,140235,10
Mt,140237,4
Mt,140238,2
Mt,140239,2
Mt,140240,4
Mt,140241,4
Mt,140242,1
Mt,140244,4
Mt,140245,2
Mt,140246,1
Mt,140247,1
Mt,140248,4
Mt,140249,6
Mt,140254,1
Mt,140255,4
Mt,140256,1
Mt,140258,2
Mt,140259,4
Mt,140260,2
Mt,140261,4
Mt,140262,7
Mt,140263,6
Mt,140265,2
Mt,140266,3
Mt,140267,2
Mt,140268,2
Mt,140269,4
Mt,140270,3
Mt,140271,2
Mt,140272,4
Mt,140273,2
Mt,140274,4
Mt,140275,2
Mt,140277,4
Mt,140278,4
Mt,140279,4
Mt,140281,2
Mt,140282,4
Mt,140284,2
Mt,140285,4
Mt,140286,8
Mt,140287,1
Mt,140289,2
Mt,140291,2
Mt,140292,2
Mt,140293,4
Mt,140294,2
Mt,140295,2
Mt,140296,4
Mt,140299,6
Mt,140300,2
Mt,140301,6
Mt,140302,2
Mt,140303,8
Mt,140305,2
Mt,140308,4
Mt,140309,2
Mt,140310,2
Mt,140311,6
Mt,140312,2
Mt,140314,6
Mt,140315,4
Mt,140316,2
Mt,140317,10
Mt,140318,7
Mt,140319,4
Mt,140321,2
Mt,140322,4
Mt,140323,2
Mt,140325,2
Mt,140326,2
Mt,140328,2
Mt,140329,4
Mt,140332,4
Mt,140333,4
Mt,140335,2
Mt,140337,4
Mt,140338,2
Mt,140339,4
Mt,140340,4
Mt,140341,2
Mt,140342,2
Mt,140343,6
Mt,140344,3
Mt,140345,4
Mt,140346,6
Mt,140347,1
Mt,140351,4
Mt,140352,4
Mt,140353,2
Mt,140354,4
Mt,140356,4
Mt,140357,2
Mt,140358,2
Mt,140359,2
Mt,140360,8
Mt,140362,2
Mt,140363,8
Mt,140366,4
Mt,140367,6
Mt,140369,2
Mt,140370,4
Mt,140371,2
Mt,140375,4
Mt,140376,7
Mt,140378,2
Mt,140381,2
Mt,140382,4
Mt,140383,2
Mt,140384,1
Mt,140385,4
Mt,140386,6
Mt,140387,4
Mt,140389,2
Mt,140390,5
Mt,140391,4
Mt,140392,2
Mt,140393,2
Mt,140394,2
Mt,140396,2
Mt,140398,1
Mt,140401,2
Mt,140404,2
Mt,140406,4
Mt,140407,4
Mt,140408,2
Mt,140411,4
Mt,140412,4
Mt,140413,7
Mt,140415,2
Mt,140416,4
Mt,140417,2
Mt,140418,1
Mt,140419,2
Mt,140420,4
Mt,140422,2
Mt,140424,2
Mt,140425,4
Mt,140426,2
Mt,140427,2
Mt,140428,4
Mt,140429,4
Mt,140430,1
Mt,140431,2
Mt,140432,4
Mt,140434,2
Mt,140435,6
Mt,140436,4
Mt,140437,4
Mt,140438,4
Mt,140440,2
Mt,140442,4
Mt,140443,3
Mt,140444,2
Mt,140445,2
Mt,140446,4
Mt,140447,1
Mt,140449,2
Mt,140450,2
Mt,140451,2
Mt,140454,2
Mt,140455,2
Mt,140456,2
Mt,140458,4
Mt,140459,2
Mt,140460,1
Mt,140461,4
Mt,140462,4
Mt,140464,4
Mt,140466,2
Mt,140467,2
Mt,140468,2
Mt,140469,6
Mt,140470,2
Mt,140471,1
Mt,140473,2
Mt,140474,2
Mt,140475,3
Mt,140476,2
Mt,140477,5
Mt,140478,4
Mt,140481,4
Mt,140483,4
Mt,140484,3
Mt,140485,4
Mt,140488,2
Mt,140489,6
Mt,140490,2
Mt,140491,2
Mt,140492,2
Mt,140493,2
Mt,140494,1
Mt,140496,4
Mt,140497,1
Mt,140498,3
Mt,140499,4
Mt,140501,4
Mt,140502,2
Mt,140503,6
Mt,140504,4
Mt,140505,2
Mt,140507,2
Mt,140508,6
Mt,140509,4
Mt,140511,4
Mt,140512,6
Mt,140513,1
Mt,140515,2
Mt,140517,4
Mt,140518,6
Mt,140519,2
Mt,140520,2
Mt,140521,6
Mt,140522,4
Mt,140523,1
Mt,140525,2
Mt,140527,3
Mt,140530,2
Mt,140531,1
Mt,140532,2
Mt,140533,2
Mt,140534,2
Mt,140535,4
Mt,140536,4
Mt,140538,2
Mt,140539,2
Mt,140540,2
Mt,140541,1
Mt,140543,7
Mt,140544,2
Mt,140546,4
Mt,140547,3
Mt,140548,1
Mt,140551,1
Mt,140552,1
Mt,140553,3
Mt,140554,2
Mt,140555,1
Mt,140556,1
Mt,140557,4
Mt,140558,2
Mt,140559,2
Mt,140563,4
Mt,140565,2
Mt,140566,2
Mt,140568,4
Mt,140569,4
Mt,140570,4
Mt,140571,2
Mt,140572,4
Mt,140574,4
Mt,140575,2
Mt,140576,2
Mt,140577,2
Mt,140578,2
Mt,140579,4
Mt,140580,4
Mt,140581,4
Mt,140584,4
Mt,140585,4
Mt,140586,2
Mt,140587,4
Mt,140589,1
Mt,140590,2
Mt,140591,4
Mt,140593,4
Mt,140595,4
Mt,140596,2
Mt,140597,2
Mt,140598,2
Mt,140603,4
Mt,140604,2
Mt,140605,3
Mt,140606,4
Mt,140609,2
Mt,140610,2
Mt,140611,2
Mt,140614,4
Mt,140616,2
Mt,140617,4
Mt,140619,2
Mt,140620,2
Mt,140621,1
Mt,140622,4
Mt,140623,3
Mt,140624,1
Mt,140625,2
Mt,140626,1
Mt,140627,5
Mt,140628,5
Mt,140631,2
Mt,140632,1
Mt,140633,4
Mt,140635,4
Mt,140639,4
Mt,140640,4
Mt,140641,2
Mt,140642,2
Mt,140645,1
Mt,140646,3
Mt,140648,2
Mt,140649,2
Mt,140650,5
Mt,140652,4
Mt,140653,2
Mt,140655,3
Mt,140657,2
Mt,140659,2
Mt,140660,1
Mt,140661,4
Mt,140663,2
Mt,140664,4
Mt,140665,1
Mt,140667,5
Mt,140669,6
Mt,140671,1
Mt,140672,4
Mt,140673,2
Mt,140674,6
Mt,140676,4
Mt,140678,2
Mt,140681,2
Mt,140682,4
Mt,140683,4
Mt,140684,2
Mt,140686,6
Mt,140688,4
Mt,140689,1
Mt,140690,2
Mt,140691,4
Mt,140692,1
Mt,140693,6
Mt,140695,4
Mt,140696,6
Mt,140697,4
Mt,140699,1
Mt,140700,8
Mt,140701,2
Mt,140702,3
Mt,140703,4
Mt,140705,2
Mt,140706,2
Mt,140707,2
Mt,140708,4
Mt,140711,2
Mt,140712,1
Mt,140713,1
Mt,140717,2
Mt,140718,6
Mt,140719,2
Mt,140720,2
Mt,140721,2
Mt,140722,2
Mt,140723,2
Mt,140724,4
Mt,140726,2
Mt,140728,4
Mt,140729,2
Mt,140730,2
Mt,140731,2
Mt,140732,2
Mt,140733,2
Mt,140734,2
Mt,140735,4
Mt,140736,2
Mt,140738,4
Mt,140739,4
Mt,140741,2
Mt,140742,4
Mt,140743,8
Mt,140744,4
Mt,140745,1
Mt,140746,4
Mt,140749,2
Mt,140750,2
Mt,140751,1
Mt,140753,4
Mt,140754,2
Mt,140757,2
Mt,140758,1
Mt,140759,1
Mt,140760,2
Mt,140761,3
Mt,140762,2
Mt,140763,8
Mt,140764,4
Mt,140766,2
Mt,140767,3
Mt,140768,2
Mt,140770,8
Mt,140772,2
Mt,140774,3
Mt,140775,4
Mt,140777,2
Mt,140778,2
Mt,140779,6
Mt,140780,3
Mt,140781,2
Mt,140782,4
Mt,140783,2
Mt,140784,3
Mt,140785,1
Mt,140786,2
Mt,140788,1
Mt,140789,2
Mt,140792,4
Mt,140793,4
Mt,140794,4
Mt,140795,1
Mt,140796,1
Mt,140797,4
Mt,140798,2
Mt,140799,2
Mt,140800,4
Mt,140804,1
Mt,140805,4
Mt,140806,2
Mt,140807,1
Mt,140808,4
Mt,140811,2
Mt,140814,4
Mt,140819,1
Mt,140822,2
Mt,140823,4
Mt,140824,1
Mt,140826,2
Mt,140827,4
Mt,140829,2
Mt,140830,3
Mt,140831,4
Mt,140832,3
Mt,140833,1
Mt,140834,2
Mt,140835,4
Mt,140836,2
Mt,140837,5
Mt,140838,2
Mt,140839,2
Mt,140841,4
Mt,140842,4
Mt,140843,4
Mt,140845,4
Mt,140847,1
Mt,140848,1
Mt,140849,6
Mt,140850,2
Mt,140851,6
Mt,140852,2
Mt,140853,4
Mt,140854,4
Mt,140855,2
Mt,140856,2
Mt,140857,4
Mt,140858,3
Mt,140863,2
Mt,140864,2
Mt,140865,4
Mt,140867,6
Mt,140868,2
Mt,140870,5
Mt,140871,4
Mt,140872,4
Mt,140873,4
Mt,140874,2
Mt,140877,3
Mt,140878,2
Mt,140880,4
Mt,140881,2
Mt,140882,2
Mt,140883,2
Mt,140884,4
Mt,140886,4
Mt,140887,2
Mt,140888,4
Mt,140889,1
Mt,140890,2
Mt,140891,6
Mt,140892,2
Mt,140893,6
Mt,140896,1
Mt,140897,2
Mt,140899,3
Mt,140900,2
Mt,140901,1
Mt,140903,6
Mt,140904,2
Mt,140905,2
Mt,140906,8
Mt,140907,1
Mt,140908,4
Mt,140909,2
Mt,140912,4
Mt,140913,2
Mt,140914,2
Mt,140916,4
Mt,140917,6
Mt,140918,1
Mt,140919,4
Mt,140920,2
Mt,140921,3
Mt,140922,2
Mt,140924,4
Mt,140925,6
Mt,140926,2
Mt,140928,2
Mt,140929,2
Mt,140930,5
Mt,140931,4
Mt,140932,2
Mt,140933,5
Mt,140934,1
Mt,140935,2
Mt,140936,2
Mt,140938,2
Mt,140939,2
Mt,140940,4
Mt,140943,1
Mt,140944,2
Mt,140945,2
Mt,140947,1
Mt,140948,2
Mt,140949,2
Mt,140953,2
Mt,140954,2
Mt,140955,2
Mt,140956,2
Mt,140957,2
Mt,140958,4
Mt,140959,1
Mt,140960,4
Mt,140961,5
Mt,140962,4
Mt,140963,2
Mt,140964,4
Mt,140965,5
Mt,140967,2
Mt,140968,6
Mt,140969,2
Mt,140972,3
Mt,140974,2
Mt,140975,4
Mt,140977,2
Mt,140978,4
Mt,140979,3
Mt,140980,6
Mt,140981,6
Mt,140982,2
Mt,140984,6
Mt,140986,4
Mt,140987,2
Mt,140991,4
Mt,140993,4
Mt,140994,4
Mt,140995,6
Mt,140998,2
Mt,140999,2
Mt,141000,3
Mt,141001,1
Mt,141002,6
Mt,141004,2
Mt,141005,4
Mt,141006,2
Mt,141007,1
Mt,141008,6
Mt,141009,4
Mt,141010,2
Mt,141013,2
Mt,141014,2
Mt,141015,2
Mt,141016,2
Mt,141017,4
Mt,141018,6
Mt,141020,2
Mt,141022,2
Mt,141023,2
Mt,141025,2
Mt,141026,9
Mt,141027,1
Mt,141028,8
Mt,141031,1
Mt,141033,8
Mt,141035,2
Mt,141036,2
Mt,141037,2
Mt,141038,2
Mt,141040,4
Mt,141042,2
Mt,141043,4
Mt,141044,5
Mt,141045,2
Mt,141046,2
Mt,141047,6
Mt,141048,1
Mt,141049,4
Mt,141050,4
Mt,141053,4
Mt,141054,1
Mt,141055,2
Mt,141056,2
Mt,141059,2
Mt,141060,4
Mt,141061,2
Mt,141063,4
Mt,141065,2
Mt,141066,2
Mt,141067,2
Mt,141069,6
Mt,141071,4
Mt,141073,2
Mt,141074,2
Mt,141075,1
Mt,141078,1
Mt,141079,2
Mt,141080,2
Mt,141081,2
Mt,141083,4
Mt,141085,1
Mt,141087,4
Mt,141088,1
Mt,141089,4
Mt,141090,4
Mt,141092,1
Mt,141094,6
Mt,141095,2
Mt,141096,2
Mt,141098,2
Mt,141099,4
Mt,141100,2
Mt,141102,2
Mt,141103,2
Mt,141104,1
Mt,141106,2
Mt,141107,2
Mt,141109,2
Mt,141110,2
Mt,141111,2
Mt,141113,3
Mt,141114,6
Mt,141115,2
Mt,141116,4
Mt,141117,2
Mt,141118,2
Mt,141119,5
Mt,141120,4
Mt,141123,2
Mt,141124,1
Mt,141126,2
Mt,141127,2
Mt,141128,4
Mt,141129,2
Mt,141131,4
Mt,141133,6
Mt,141134,2
Mt,141136,1
Mt,141137,4
Mt,141138,4
Mt,141139,2
Mt,141140,2
Mt,141141,2
Mt,141142,4
Mt,141144,4
Mt,141145,1
Mt,141146,4
Mt,141147,2
Mt,141148,4
Mt,141151,8
Mt,141153,2
Mt,141154,5
Mt,141155,6
Mt,141157,4
Mt,141158,6
Mt,141159,4
Mt,141160,1
Mt,141162,2
Mt,141163,1
Mt,141164,4
Mt,141165,2
Mt,141166,2
Mt,141169,2
Mt,141170,2
Mt,141172,2
Mt,141173,2
Mt,141175,4
Mt,141176,7
Mt,141177,1
Mt,141178,2
Mt,141179,5
Mt,141181,2
Mt,141182,2
Mt,141183,8
Mt,141184,4
Mt,141185,3
Mt,141187,5
Mt,141189,2
Mt,141190,2
Mt,141191,3
Mt,141193,4
Mt,141195,2
Mt,141196,2
Mt,141197,2
Mt,141199,4
Mt,141200,1
Mt,141201,1
Mt,141202,4
Mt,141203,2
Mt,141205,2
Mt,141206,1
Mt,141209,6
Mt,141210,2
Mt,141211,2
Mt,141214,4
Mt,141215,2
Mt,141217,4
Mt,141218,4
Mt,141219,6
Mt,141220,4
Mt,141222,10
Mt,141223,4
Mt,141224,4
Mt,141225,2
Mt,141226,4
Mt,141234,1
Mt,141235,4
Mt,141236,4
Mt,141237,2
Mt,141238,6
Mt,141239,4
Mt,141240,2
Mt,141242,2
Mt,141243,2
Mt,141244,2
Mt,141246,4
Mt,141247,1
Mt,141248,3
Mt,141249,4
Mt,141250,2
Mt,141255,4
Mt,141256,6
Mt,141257,2
Mt,141258,2
Mt,141259,3
Mt,141260,2
Mt,141261,2
Mt,141262,2
Mt,141263,6
Mt,141264,5
Mt,141265,2
Mt,141266,1
Mt,141267,4
Mt,141268,2
Mt,141269,4
Mt,141270,1
Mt,141271,6
Mt,141272,1
Mt,141274,2
Mt,141275,3
Mt,141277,2
Mt,141278,2
Mt,141280,1
Mt,141282,2
Mt,141283,2
Mt,141284,3
Mt,141285,4
Mt,141286,1
Mt,141287,2
Mt,141288,2
Mt,141290,2
Mt,141291,2
Mt,141292,4
Mt,141293,4
Mt,141294,2
Mt,141295,2
Mt,141296,4
Mt,141298,4
Mt,141299,2
Mt,141300,4
Mt,141301,5
Mt,141306,2
Mt,141307,4
Mt,141308,4
Mt,141309,5
Mt,141310,4
Mt,141311,6
Mt,141312,2
Mt,141313,2
Mt,141314,2
Mt,141315,2
Mt,141316,2
Mt,141318,4
Mt,141320,1
Mt,141321,2
Mt,141322,5
Mt,141323,1
Mt,141325,3
Mt,141326,2
Mt,141328,2
Mt,141329,2
Mt,141330,4
Mt,141331,2
Mt,141332,4
Mt,141335,8
Mt,141336,4
Mt,141337,6
Mt,141338,2
Mt,141339,8
Mt,141340,4
Mt,141341,2
Mt,141343,2
Mt,141344,4
Mt,141346,4
Mt,141348,2
Mt,141349,8
Mt,141350,4
Mt,141351,4
Mt,141353,1
Mt,141355,2
Mt,141356,6
Mt,141357,3
Mt,141359,2
Mt,141360,2
Mt,141361,2
Mt,141363,2
Mt,141364,1
Mt,141365,2
Mt,141366,1
Mt,141368,2
Mt,141369,2
Mt,141371,1
Mt,141372,6
Mt,141373,4
Mt,141376,2
Mt,141377,2
Mt,141378,4
Mt,141379,1
Mt,141381,4
Mt,141382,2
Mt,141383,1
Mt,141387,2
Mt,141388,2
Mt,141390,2
Mt,141392,5
Mt,141393,6
Mt,141394,4
Mt,141395,3
Mt,141397,7
Mt,141398,2
Mt,141399,1
Mt,141400,2
Mt,141403,4
Mt,141404,3
Mt,141405,2
Mt,141406,2
Mt,141407,4
Mt,141409,6
Mt,141410,2
Mt,141412,2
Mt,141414,1
Mt,141415,3
Mt,141416,4
Mt,141417,2
Mt,141419,1
Mt,141420,2
Mt,141421,2
Mt,141423,2
Mt,141424,4
Mt,141426,2
Mt,141427,4
Mt,141428,2
Mt,141429,2
Mt,141430,1
Mt,141431,2
Mt,141432,1
Mt,141433,1
Mt,141434,2
Mt,141436,1
Mt,141437,2
Mt,141438,4
Mt,141439,4
Mt,141440,3
Mt,141441,8
Mt,141443,2
Mt,141444,4
Mt,141445,2
Mt,141446,4
Mt,141447,2
Mt,141450,4
Mt,141451,1
Mt,141454,2
Mt,141455,4
Mt,141458,1
Mt,141460,6
Mt,141462,3
Mt,141463,6
Mt,141464,2
Mt,141465,4
Mt,141466,5
Mt,141467,4
Mt,141468,4
Mt,141469,6
Mt,141471,2
Mt,141472,2
Mt,141473,5
Mt,141474,2
Mt,141475,2
Mt,141476,1
Mt,141478,2
Mt,141479,6
Mt,141480,2
Mt,141481,2
Mt,141482,2
Mt,141483,2
Mt,141484,4
Mt,141485,4
Mt,141486,4
Mt,141489,2
Mt,141490,4
Mt,141491,4
Mt,141492,2
Mt,141494,4
Mt,141495,1
Mt,141496,2
Mt,141497,6
Mt,141498,1
Mt,141499,1
Mt,141500,4
Mt,141502,2
Mt,141503,6
Mt,141505,4
Mt,141506,4
Mt,141507,2
Mt,141509,4
Mt,141511,4
Mt,141512,4
Mt,141514,1
Mt,141515,4
Mt,141516,4
Mt,141517,4
Mt,141518,2
Mt,141519,4
Mt,141520,2
Mt,141521,2
Mt,141523,1
Mt,141524,4
Mt,141525,2
Mt,141526,2
Mt,141527,6
Mt,141529,4
Mt,141530,4
Mt,141532,4
Mt,141533,2
Mt,141534,2
Mt,141536,4
Mt,141538,1
Mt,141539,2
Mt,141540,2
Mt,141543,3
Mt,141544,2
Mt,141545,2
Mt,141546,3
Mt,141547,1
Mt,141548,2
Mt,141550,2
Mt,141551,4
Mt,141553,4
Mt,141554,4
Mt,141555,2
Mt,141556,4
Mt,141557,1
Mt,141558,4
Mt,141559,2
Mt,141561,4
Mt,141562,2
Mt,141564,4
Mt,141565,2
Mt,141566,2
Mt,141567,4
Mt,141568,1
Mt,141569,2
Mt,141570,4
Mt,141572,6
Mt,141573,1
Mt,141574,2
Mt,141575,6
Mt,141576,2
Mt,141577,2
Mt,141579,1
Mt,141580,2
Mt,141581,4
Mt,141582,1
Mt,141586,8
Mt,141587,4
Mt,141588,6
Mt,141589,4
Mt,141590,4
Mt,141591,2
Mt,141592,2
Mt,141593,1
Mt,141594,2
Mt,141596,2
Mt,141597,2
Mt,141598,4
Mt,141599,4
Mt,141600,2
Mt,141602,2
Mt,141603,6
Mt,141604,4
Mt,141605,2
Mt,141606,4
Mt,141608,4
Mt,141609,2
Mt,141610,4
Mt,141611,2
Mt,141613,2
Mt,141614,1
Mt,141615,2
Mt,141617,2
Mt,141618,1
Mt,141619,2
Mt,141620,4
Mt,141621,6
Mt,141622,2
Mt,141623,2
Mt,141624,8
Mt,141625,2
Mt,141627,4
Mt,141628,2
Mt,141630,4
Mt,141631,4
Mt,141632,4
Mt,141633,4
Mt,141637,2
Mt,141638,2
Mt,141639,2
Mt,141641,4
Mt,141642,5
Mt,141646,2
Mt,141647,4
Mt,141648,5
Mt,141649,4
Mt,141650,2
Mt,141652,6
Mt,141653,2
Mt,141654,2
Mt,141657,2
Mt,141658,2
Mt,141659,2
Mt,141660,6
Mt,141661,1
Mt,141662,4
Mt,141663,4
Mt,141664,4
Mt,141666,2
Mt,141667,4
Mt,141668,8
Mt,141670,2
Mt,141673,4
Mt,141675,4
Mt,141676,2
Mt,141677,2
Mt,141678,2
Mt,141680,2
Mt,141681,4
Mt,141682,1
Mt,141683,1
Mt,141687,5
Mt,141689,4
Mt,141691,1
Mt,141692,2
Mt,141694,2
Mt,141696,5
Mt,141697,1
Mt,141698,4
Mt,141699,1
Mt,141700,1
Mt,141702,4
Mt,141704,1
Mt,141705,1
Mt,141706,2
Mt,141707,4
Mt,141708,2
Mt,141709,4
Mt,141711,5
Mt,141712,4
Mt,141714,2
Mt,141715,2
Mt,141716,2
Mt,141717,4
Mt,141720,4
Mt,141722,4
Mt,141723,2
Mt,141724,2
Mt,141725,4
Mt,141726,2
Mt,141727,4
Mt,141728,8
Mt,141730,4
Mt,141733,4
Mt,141734,2
Mt,141735,3
Mt,141737,2
Mt,141738,4
Mt,141739,2
Mt,141740,2
Mt,141741,1
Mt,141742,2
Mt,141743,1
Mt,141745,2
Mt,141746,2
Mt,141747,2
Mt,141748,1
Mt,141749,4
Mt,141751,2
Mt,141752,3
Mt,141754,1
Mt,141756,4
Mt,141757,5
Mt,141758,4
Mt,141759,3
Mt,141760,4
Mt,141761,6
Mt,141763,4
Mt,141765,2
Mt,141766,4
Mt,141767,2
Mt,141768,2
Mt,141769,2
Mt,141770,2
Mt,141771,3
Mt,141772,2
Mt,141773,1
Mt,141774,2
Mt,141775,5
Mt,141776,4
Mt,141777,4
Mt,141778,2
Mt,141779,4
Mt,141781,4
Mt,141782,4
Mt,141783,1
Mt,141784,1
Mt,141785,4
Mt,141786,2
Mt,141787,1
Mt,141788,2
Mt,141789,2
Mt,141790,6
Mt,141791,2
Mt,141792,4
Mt,141793,1
Mt,141795,2
Mt,141796,2
Mt,141797,2
Mt,141798,2
Mt,141799,4
Mt,141801,3
Mt,141802,6
Mt,141803,2
Mt,141804,4
Mt,141805,2
Mt,141807,2
Mt,141809,3
Mt,141810,4
Mt,141812,2
Mt,141813,2
Mt,141814,4
Mt,141815,2
Mt,141816,2
Mt,141818,1
Mt,141819,1
Mt,141820,4
Mt,141822,2
Mt,141824,4
Mt,141827,2
Mt,141828,4
Mt,141829,2
Mt,141830,4
Mt,141831,2
Mt,141832,4
Mt,141833,1
Mt,141834,2
Mt,141835,4
Mt,141837,6
Mt,141840,3
Mt,141841,4
Mt,141842,1
Mt,141843,4
Mt,141844,4
Mt,141845,2
Mt,141846,2
Mt,141847,2
Mt,141849,3
Mt,141851,4
Mt,141852,4
Mt,141853,4
Mt,141855,4
Mt,141856,2
Mt,141857,2
Mt,141859,2
Mt,141860,3
Mt,141865,8
Mt,141866,2
Mt,141867,2
Mt,141868,4
Mt,141869,1
Mt,141870,2
Mt,141871,4
Mt,141873,4
Mt,141875,6
Mt,141876,2
Mt,141877,5
Mt,141878,4
Mt,141879,8
Mt,141881,5
Mt,141882,2
Mt,141883,7
Mt,141884,4
Mt,141885,1
Mt,141890,4
Mt,141892,4
Mt,141893,2
Mt,141894,2
Mt,141896,2
Mt,141897,4
Mt,141898,2
Mt,141900,2
Mt,141902,4
Mt,141904,2
Mt,141905,2
Mt,141907,2
Mt,141908,3
Mt,141909,2
Mt,141910,2
Mt,141911,6
Mt,141912,1
Mt,141913,1
Mt,141914,2
Mt,141915,2
Mt,141916,4
Mt,141918,2
Mt,141919,4
Mt,141920,2
Mt,141921,6
Mt,141922,2
Mt,141924,3
Mt,141927,1
Mt,141928,3
Mt,141929,2
Mt,141930,2
Mt,141932,2
Mt,141933,8
Mt,141934,4
Mt,141937,2
Mt,141938,2
Mt,141939,2
Mt,141940,4
Mt,141941,1
Mt,141942,4
Mt,141945,1
Mt,141947,2
Mt,141950,2
Mt,141951,4
Mt,141952,6
Mt,141953,1
Mt,141955,1
Mt,141958,4
Mt,141959,1
Mt,141960,4
Mt,141963,4
Mt,141964,6
Mt,141966,1
Mt,141967,4
Mt,141969,1
Mt,141972,2
Mt,141975,2
Mt,141977,4
Mt,141978,3
Mt,141979,4
Mt,141980,2
Mt,141982,5
Mt,141983,1
Mt,141985,1
Mt,141986,8
Mt,141987,2
Mt,141988,4
Mt,141989,2
Mt,141990,2
Mt,141991,6
Mt,141993,4
Mt,141995,4
Mt,141996,2
Mt,141997,4
Mt,141998,4
Mt,142000,2
Mt,142003,6
Mt,142004,6
Mt,142005,1
Mt,142006,2
Mt,142007,4
Mt,142009,3
Mt,142010,2
Mt,142011,2
Mt,142012,3
Mt,142013,2
Mt,142015,4
Mt,142016,2
Mt,142017,2
Mt,142019,8
Mt,142020,4
Mt,142021,1
Mt,142022,4
Mt,142023,4
Mt,142025,2
Mt,142026,2
Mt,142027,2
Mt,142029,2
Mt,142030,4
Mt,142031,3
Mt,142032,2
Mt,142033,2
Mt,142034,4
Mt,142039,2
Mt,142040,6
Mt,142041,2
Mt,142042,2
Mt,142043,3
Mt,142044,2
Mt,142045,2
Mt,142046,2
Mt,142047,2
Mt,142048,4
Mt,142049,4
Mt,142050,1
Mt,142052,4
Mt,142053,4
Mt,142054,1
Mt,142055,2
Mt,142056,4
Mt,142058,4
Mt,142059,2
Mt,142060,4
Mt,142061,2
Mt,142062,2
Mt,142063,2
Mt,142064,2
Mt,142066,4
Mt,142067,2
Mt,142068,4
Mt,142070,1
Mt,142071,1
Mt,142072,2
Mt,142073,2
Mt,142074,1
Mt,142075,1
Mt,142076,4
Mt,142077,2
Mt,142079,2
Mt,142080,6
Mt,142081,4
Mt,142082,2
Mt,142085,2
Mt,142088,2
Mt,142089,6
Mt,142090,6
Mt,142091,2
Mt,142092,4
Mt,142093,2
Mt,142094,2
Mt,142095,9
Mt,142097,2
Mt,142098,2
Mt,142100,2
Mt,142102,2
Mt,142104,2
Mt,142105,4
Mt,142109,4
Mt,142110,2
Mt,142112,2
Mt,142113,4
Mt,142114,2
Mt,142116,4
Mt,142117,2
Mt,142120,2
Mt,142121,4
Mt,142123,2
Mt,142125,4
Mt,142126,2
Mt,142127,4
Mt,142128,4
Mt,142129,2
Mt,142130,2
Mt,142132,2
Mt,142133,1
Mt,142134,2
Mt,142136,3
Mt,142137,1
Mt,142139,1
Mt,142140,4
Mt,142141,1
Mt,142142,4
Mt,142144,2
Mt,142145,2
Mt,142146,1
Mt,142150,4
Mt,142151,1
Mt,142152,5
Mt,142153,2
Mt,142154,4
Mt,142156,2
Mt,142159,2
Mt,142161,4
Mt,142162,8
Mt,142165,4
Mt,142166,2
Mt,142167,4
Mt,142168,2
Mt,142169,6
Mt,142170,1
Mt,142171,1
Mt,142174,3
Mt,142175,2
Mt,142176,4
Mt,142177,4
Mt,142179,2
Mt,142182,2
Mt,142184,2
Mt,142185,4
Mt,142187,4
Mt,142188,1
Mt,142189,2
Mt,142190,2
Mt,142191,2
Mt,142193,4
Mt,142194,2
Mt,142195,2
Mt,142196,4
Mt,142197,2
Mt,142198,2
Mt,142199,7
Mt,142201,2
Mt,142202,4
Mt,142203,4
Mt,142205,2
Mt,142206,4
Mt,142207,1
Mt,142208,4
Mt,142209,4
Mt,142210,4
Mt,142212,4
Mt,142213,2
Mt,142215,2
Mt,142216,4
Mt,142217,4
Mt,142218,4
Mt,142221,4
Mt,142222,2
Mt,142223,4
Mt,142225,6
Mt,142227,2
Mt,142229,4
Mt,142230,4
Mt,142232,4
Mt,142234,2
Mt,142235,1
Mt,142237,6
Mt,142239,1
Mt,142240,1
Mt,142241,2
Mt,142243,2
Mt,142246,2
Mt,142247,4
Mt,142248,4
Mt,142249,4
Mt,142250,1
Mt,142252,2
Mt,142253,2
Mt,142254,2
Mt,142255,2
Mt,142258,2
Mt,142260,1
Mt,142261,4
Mt,142263,2
Mt,142266,2
Mt,142267,2
Mt,142268,2
Mt,142269,2
Mt,142270,4
Mt,142271,4
Mt,142272,4
Mt,142273,2
Mt,142274,2
Mt,142275,1
Mt,142276,4
Mt,142278,2
Mt,142279,8
Mt,142280,1
Mt,142283,4
Mt,142284,2
Mt,142285,3
Mt,142287,4
Mt,142288,1
Mt,142289,3
Mt,142290,2
Mt,142292,2
Mt,142293,6
Mt,142295,1
Mt,142296,3
Mt,142297,4
Mt,142298,2
Mt,142299,2
Mt,142300,9
Mt,142301,2
Mt,142302,2
Mt,142304,4
Mt,142306,4
Mt,142309,4
Mt,142310,2
Mt,142311,4
Mt,142314,6
Mt,142315,2
Mt,142316,1
Mt,142318,2
Mt,142320,1
Mt,142321,2
Mt,142323,2
Mt,142324,2
Mt,142325,2
Mt,142327,2
Mt,142328,2
Mt,142331,4
Mt,142332,2
Mt,142333,4
Mt,142334,1
Mt,142335,4
Mt,142337,4
Mt,142340,2
Mt,142342,2
Mt,142343,2
Mt,142345,4
Mt,142349,4
Mt,142350,4
Mt,142351,2
Mt,142352,2
Mt,142353,4
